name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,85.48,80.03,80.99,6197300.0,85.48,4000,85.5,2000,6.81,87.0,80.99,6197300,525990000.0,27.55,7.51,19.23,95.46,96.04,64.02,1.35
锡华科技,sh603248,31.0,30.29,30.29,23565200.0,31.0,179300,31.01,38400,2.34,31.5,29.89,23565200,723780000.0,34.0,5.32,21.49,142.6,33.32,27.26,1.25
天溯计量,sz301449,76.2,73.08,74.5,1528200.0,76.19,12300,76.2,2900,4.27,76.2,73.72,1528200,115150000.0,10.98,3.39,10.6,49.7,87.7,58.46,1.07
美埃科技,sh688376,65.84,61.46,63.28,292032200.0,65.84,600,65.85,3300,7.13,66.49,62.55,292032200,188590000.0,2.16,6.41,89.05,89.05,73.75,49.17,1.43
同飞股份,sz300990,81.53,76.07,78.49,4341900.0,81.53,47400,81.54,7300,7.18,81.85,78.0,4341900,347350000.0,5.63,5.06,62.88,139.07,91.28,60.86,1.85
中光防雷,sz300414,14.21,13.57,13.83,8469700.0,14.2,11700,14.21,47300,4.72,14.21,13.82,8469700,119080000.0,2.7,2.87,44.55,46.33,16.28,10.86,1.46
苏州天脉,sz301626,259.8,242.6,247.62,3099900.0,259.8,1500,259.85,2800,7.09,261.72,247.62,3099900,790500000.0,5.89,5.81,136.7,300.54,291.12,194.08,1.31
ST名家汇,sz300506,4.56,4.43,4.45,5825400.0,4.56,68600,4.57,52900,2.93,4.62,4.45,5825400,26540000.0,0.79,3.84,33.5,65.01,5.32,3.54,0.78
森赫股份,sz301056,15.36,14.5,15.0,4067200.0,15.35,5400,15.36,5000,5.93,15.58,14.77,4067200,62190000.0,2.31,5.59,27.03,40.98,17.4,11.6,1.14
宏达电子,sz300726,43.4,41.1,42.07,5750400.0,43.4,43800,43.41,2100,5.6,43.47,42.07,5750400,245830000.0,2.68,3.41,93.07,178.74,49.32,32.88,1.68
