name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,102.9,109.99,110.01,8941900.0,102.9,500,102.93,100,-6.45,110.65,102.26,8941900,941840000.0,39.75,7.63,23.15,114.91,131.99,87.99,1.1
锡华科技,sh603248,27.27,26.96,26.97,11042100.0,27.27,30500,27.28,11900,1.15,27.36,26.55,11042100,298440000.0,15.93,3.0,18.9,125.44,29.66,24.26,0.66
天溯计量,sz301449,80.18,82.87,82.0,2588500.0,80.18,4300,80.2,600,-3.25,83.78,79.74,2588500,210320000.0,18.6,4.88,11.16,52.29,99.44,66.3,1.26
美埃科技,sh688376,73.3,70.66,70.7,333345300.0,73.3,3600,73.32,22200,3.74,74.57,69.07,333345300,240570000.0,2.46,7.78,99.14,99.14,84.79,56.53,1.02
同飞股份,sz300990,84.35,90.91,89.82,8026300.0,84.35,500,84.38,200,-7.22,89.82,84.04,8026300,698170000.0,10.41,6.36,65.06,143.88,109.09,72.73,1.76
中光防雷,sz300414,13.85,14.03,14.04,7521100.0,13.85,17000,13.86,8100,-1.28,14.28,13.82,7521100,105880000.0,2.4,3.28,43.43,45.15,16.84,11.22,0.96
苏州天脉,sz301626,275.18,276.0,276.0,1806800.0,275.0,400,275.18,1100,-0.3,277.8,266.01,1806800,493120000.0,3.43,4.27,144.8,318.33,331.2,220.8,0.71
ST名家汇,sz300506,5.07,4.93,4.94,12398300.0,5.07,34200,5.08,281500,2.84,5.14,4.94,12398300,62780000.0,1.69,4.06,37.25,72.28,5.92,3.94,1.07
森赫股份,sz301056,14.75,14.97,15.05,2146400.0,14.74,13700,14.75,6100,-1.47,15.18,14.66,2146400,31930000.0,1.22,3.47,25.96,39.35,17.96,11.98,0.71
宏达电子,sz300726,44.01,44.42,44.99,5461000.0,44.0,1500,44.01,800,-0.92,45.14,43.88,5461000,243050000.0,2.55,2.84,94.37,181.25,53.3,35.54,1.09
宏源药业,sz301246,24.53,24.79,24.51,27171800.0,24.53,3400,24.54,27900,-1.05,24.96,23.9,27171800,662620000.0,15.98,4.28,41.72,98.12,29.75,19.83,0.93
华盛锂电,sh688353,123.0,135.0,131.13,1049667700.0,123.0,30900,123.01,1400,-8.89,131.14,122.3,1049667700,1326710000.0,6.58,6.55,196.19,196.19,162.0,108.0,1.29
鼎泰高科,sz301377,217.3,228.55,230.0,8253400.0,217.2,600,217.31,100,-4.92,243.7,212.3,8253400,1851190000.0,11.62,13.74,154.34,890.93,274.26,182.84,2.12
腾景科技,sh688195,341.5,333.28,337.98,742142500.0,341.49,5500,341.5,6800,2.47,354.64,332.98,742142500,2539030000.0,5.74,6.5,441.73,441.73,399.94,266.62,0.84
珂玛科技,sz301611,99.0,101.27,102.45,15257400.0,99.0,20100,99.01,600,-2.24,104.27,98.33,15257400,1543230000.0,10.41,5.87,145.12,431.64,121.52,81.02,1.47
新诺威,sz300765,33.97,31.46,32.1,22623500.0,33.97,9100,33.98,11900,7.98,34.2,31.39,22623500,753900000.0,1.61,8.93,477.14,477.14,37.75,25.17,1.82
安达智能,sh688125,247.62,261.0,262.56,85403200.0,247.62,1400,249.1,2000,-5.13,262.56,246.55,85403200,214810000.0,1.05,6.13,202.28,203.36,313.2,208.8,0.58
杰华特,sh688141,67.55,63.63,64.0,1840141700.0,67.54,1000,67.55,900,6.16,70.38,64.0,1840141700,1244850000.0,4.09,10.03,304.19,304.19,76.36,50.9,1.09
铜冠铜箔,sz301217,45.16,45.68,45.8,57211500.0,45.16,800,45.17,12000,-1.14,48.78,44.55,57211500,2650430000.0,6.9,9.26,374.38,374.38,54.82,36.54,0.99
海科新源,sz301292,93.32,106.86,102.0,31474700.0,93.32,900,93.38,300,-12.67,103.4,92.86,31474700,3044680000.0,37.0,9.86,79.39,207.91,128.23,85.49,1.17
奕东电子,sz301123,62.35,63.85,64.78,10585100.0,62.33,1700,62.35,100,-2.35,65.29,62.0,10585100,672830000.0,4.53,5.15,145.65,146.3,76.62,51.08,0.63
安通控股,sh600179,4.44,4.44,4.49,31565200.0,4.43,553000,4.44,92100,0.0,4.49,4.42,31565200,140710000.0,0.82,1.58,171.49,187.88,4.88,4.0,0.85
华联控股,sz000036,4.89,5.15,5.15,55746500.0,4.89,10800,4.9,463400,-5.05,5.19,4.86,55746500,277020000.0,3.98,6.41,68.52,68.65,5.67,4.64,1.25
滨海能源,sz000695,14.79,14.39,14.67,22830200.0,14.79,20200,14.8,36500,2.78,14.97,14.48,22830200,335750000.0,10.29,3.41,32.81,34.28,15.83,12.95,1.12
嘉美包装,sz002969,23.46,24.32,24.0,62670200.0,23.46,112000,23.47,19800,-3.54,24.75,23.44,62670200,1498850000.0,5.74,5.39,256.25,257.71,26.75,21.89,0.88
联发股份,sz002394,13.35,13.68,13.71,6171700.0,13.35,70600,13.36,8800,-2.41,13.75,13.23,6171700,83070000.0,1.91,3.8,43.16,43.21,15.05,12.31,0.97
海汽集团,sh603069,17.42,17.55,17.6,3166800.0,17.41,17400,17.42,500,-0.74,17.73,17.4,3166800,55630000.0,1.0,1.88,55.05,55.05,19.31,15.8,0.96
胜通能源,sz001331,52.53,53.37,53.37,4069800.0,52.52,2500,52.53,2800,-1.57,54.36,52.28,4069800,215290000.0,2.42,3.9,88.19,148.26,58.71,48.03,0.41
海南瑞泽,sz002596,3.55,3.62,3.61,23505500.0,3.55,102400,3.56,226800,-1.93,3.63,3.53,23505500,83870000.0,2.05,2.76,40.7,40.74,3.98,3.26,1.04
多氟多,sz002407,30.04,30.88,30.88,105956300.0,30.04,216700,30.05,41900,-2.72,31.09,29.71,105956300,3215540000.0,9.82,4.47,324.06,357.61,33.97,27.79,1.25
章源钨业,sz002378,30.14,31.78,32.28,61366400.0,30.13,5900,30.14,200,-5.16,32.29,30.02,61366400,1899040000.0,5.13,7.14,360.21,362.11,34.96,28.6,1.29
神剑股份,sz002361,18.54,16.85,16.85,308768600.0,18.54,14633600,0.0,0,10.03,18.54,16.6,308768600,5460270000.0,38.16,11.51,150.01,176.32,18.54,15.17,1.18
圣晖集成,sh603163,110.39,110.82,109.58,2855600.0,110.39,12900,110.4,1100,-0.39,112.93,108.58,2855600,315370000.0,2.86,3.93,110.39,110.39,121.9,99.74,0.69
万润股份,sz002643,16.47,16.71,16.72,11913200.0,16.47,135400,16.48,13500,-1.44,16.87,16.46,11913200,197940000.0,1.31,2.45,149.76,152.01,18.38,15.04,0.88
快克智能,sh603203,43.09,43.97,43.98,4746000.0,43.08,600,43.09,65700,-2.0,44.34,42.89,4746000,206680000.0,1.9,3.3,107.36,109.3,48.37,39.57,0.59
海南发展,sz002163,12.76,12.89,12.95,20464500.0,12.75,53500,12.76,45300,-1.01,13.06,12.72,20464500,263760000.0,2.55,2.64,102.53,107.82,14.18,11.6,0.95
宏和科技,sh603256,102.07,98.0,98.27,48834200.0,102.06,3500,102.07,4300,4.15,107.8,98.26,48834200,5050530000.0,5.55,9.73,897.94,923.31,107.8,88.2,1.77
亚翔集成,sh603929,185.27,190.35,191.76,8419500.0,185.2,200,185.27,7000,-2.67,197.4,184.51,8419500,1597000000.0,3.95,6.77,395.29,395.29,209.39,171.32,1.19
世嘉科技,sz002796,48.57,49.87,49.76,12325000.0,48.56,400,48.57,5700,-2.61,49.87,48.23,12325000,603560000.0,5.41,3.29,110.6,122.57,54.86,44.88,0.66
深圳新星,sh603978,25.2,26.72,26.36,16844500.0,25.2,3600,25.21,3300,-5.69,26.72,24.81,16844500,428390000.0,7.98,7.15,53.2,53.2,29.39,24.05,1.73
友邦吊顶,sz002718,74.17,72.68,73.0,1955400.0,74.17,200,74.24,100,2.05,75.48,72.14,1955400,145260000.0,2.08,4.6,69.71,96.01,79.95,65.41,0.57
九鼎新材,sz002201,11.79,12.01,11.97,40959600.0,11.79,101000,11.8,59700,-1.83,12.12,11.71,40959600,486890000.0,6.8,3.41,70.98,76.83,13.21,10.81,0.94
国风新材,sz000859,9.48,9.7,9.8,23633900.0,9.48,143500,9.49,111100,-2.27,9.81,9.46,23633900,227440000.0,2.64,3.61,84.93,84.94,10.67,8.73,0.78
天际股份,sz002759,36.21,38.92,39.0,85712700.0,36.21,1200,36.22,4200,-6.96,39.0,36.0,85712700,3177960000.0,17.11,7.71,181.39,181.55,42.81,35.03,1.48
东材科技,sh601208,33.08,34.02,34.18,50552100.0,33.07,3000,33.08,58400,-2.76,34.2,32.64,50552100,1688340000.0,5.0,4.59,334.17,334.17,37.42,30.62,0.89
三孚股份,sh603938,27.28,27.67,27.99,14311200.0,27.27,2500,27.28,25800,-1.41,28.57,27.1,14311200,396910000.0,3.74,5.31,104.38,104.38,30.44,24.9,0.7
航天工程,sh603698,39.53,35.94,39.5,21062200.0,39.53,4364800,0.0,0,9.99,39.53,38.1,21062200,832100000.0,3.93,3.98,211.88,211.88,39.53,32.35,0.74
翔鹭钨业,sz002842,31.68,33.35,34.0,38016700.0,31.68,57900,31.69,9000,-5.01,34.1,31.58,38016700,1236530000.0,14.16,7.56,85.05,103.65,36.69,30.02,1.12
天赐材料,sz002709,48.0,49.35,49.35,124071000.0,48.0,42500,48.01,17000,-2.74,49.99,47.47,124071000,6026080000.0,8.22,5.11,724.33,978.51,54.29,44.42,1.12
安记食品,sh603696,15.65,15.71,15.71,4826800.0,15.64,100,15.65,15100,-0.38,15.73,15.47,4826800,75180000.0,2.05,1.65,36.81,36.81,17.28,14.14,0.99
柏诚股份,sh601133,25.87,23.85,23.88,39267400.0,25.87,55200,25.88,24100,8.47,26.24,23.88,39267400,991450000.0,7.49,9.9,135.66,136.6,26.24,21.47,0.95
德尔未来,sz002631,7.22,7.32,7.32,24929500.0,7.22,40000,7.23,66900,-1.37,7.55,7.2,24929500,183480000.0,3.14,4.78,57.3,57.56,8.05,6.59,0.9
创元科技,sz000551,14.18,14.31,14.33,11385500.0,14.17,4800,14.18,16800,-0.91,14.41,14.1,11385500,162280000.0,2.35,2.17,68.71,68.74,15.74,12.88,0.67
浔兴股份,sz002098,8.92,9.0,9.0,1762200.0,8.92,5500,8.94,6700,-0.89,9.05,8.91,1762200,15800000.0,0.49,1.56,31.93,31.93,9.9,8.1,0.71
合兴包装,sz002228,3.89,3.88,3.88,15109500.0,3.89,63900,3.9,242600,0.26,3.91,3.85,15109500,58690000.0,1.25,1.55,47.04,47.2,4.27,3.49,0.85
神农种业,sz300189,6.72,6.87,6.83,59379200.0,6.72,391300,6.73,248100,-2.18,6.84,6.66,59379200,399580000.0,6.7,2.62,59.56,68.81,8.24,5.5,0.84
南宁百货,sh600712,5.93,6.05,6.05,7396300.0,5.93,141600,5.94,47500,-1.98,6.08,5.91,7396300,44130000.0,1.37,2.81,31.94,32.3,6.66,5.45,0.9
集泰股份,sz002909,6.23,6.37,6.43,9864700.0,6.23,79300,6.24,11200,-2.2,6.43,6.22,9864700,62000000.0,2.59,3.3,23.7,24.3,7.01,5.73,0.92
鹏辉能源,sz300438,62.89,65.91,65.57,42561100.0,62.89,2700,62.9,2600,-4.58,65.57,62.51,42561100,2716280000.0,10.53,4.64,254.18,316.55,79.09,52.73,0.99
大中矿业,sz001203,42.17,43.98,44.0,27328000.0,42.17,54700,42.18,28600,-4.12,44.01,41.25,27328000,1156350000.0,2.09,6.28,550.73,646.5,48.38,39.58,0.82
菱电电控,sh688667,137.21,138.9,141.21,293578900.0,137.21,1000,137.5,2700,-1.22,145.0,136.27,293578900,413050000.0,5.57,6.29,72.3,72.3,166.68,111.12,1.0
