name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,102.58,102.9,103.51,6820800.0,102.57,28500,102.58,700,-0.31,106.8,101.51,6820800,705690000.0,30.32,5.14,23.07,114.55,123.48,82.32,0.79
锡华科技,sh603248,27.11,27.27,27.2,10808400.0,27.1,25100,27.11,47900,-0.59,27.22,26.02,10808400,287080000.0,15.59,4.4,18.79,124.71,30.0,24.54,0.77
天溯计量,sz301449,79.81,80.18,80.07,1619300.0,79.8,1400,79.81,4000,-0.46,80.57,79.21,1619300,129170000.0,11.64,1.7,11.1,52.05,96.22,64.14,0.71
美埃科技,sh688376,74.65,73.3,73.14,258741100.0,74.59,200,74.65,200,1.84,75.28,72.39,258741100,191010000.0,1.91,3.94,100.97,100.97,87.96,58.64,0.77
同飞股份,sz300990,85.74,84.35,84.73,4612100.0,85.73,3500,85.74,1100,1.65,87.0,84.11,4612100,395150000.0,5.98,3.43,66.13,146.25,101.22,67.48,0.87
中光防雷,sz300414,14.18,13.85,13.84,8082200.0,14.17,10900,14.18,10900,2.38,14.23,13.76,8082200,113720000.0,2.58,3.39,44.46,46.23,16.62,11.08,1.06
苏州天脉,sz301626,276.48,275.18,276.04,1558400.0,276.06,700,276.49,1700,0.47,277.38,271.17,1558400,426780000.0,2.96,2.26,145.48,319.83,330.22,220.14,0.68
ST名家汇,sz300506,5.06,5.07,5.08,10094200.0,5.05,118500,5.06,70900,-0.2,5.17,5.01,10094200,51320000.0,1.37,3.16,37.18,72.14,6.08,4.06,0.79
森赫股份,sz301056,15.13,14.75,14.82,3874100.0,15.13,5800,15.15,16100,2.58,15.19,14.62,3874100,57970000.0,2.2,3.86,26.63,40.36,17.7,11.8,1.47
宏达电子,sz300726,44.22,44.01,44.02,3943200.0,44.22,20800,44.23,500,0.48,44.39,43.8,3943200,174140000.0,1.84,1.34,94.82,182.12,52.81,35.21,0.8
宏源药业,sz301246,24.4,24.53,24.35,22852700.0,24.39,26800,24.4,166500,-0.53,24.87,24.02,22852700,558210000.0,13.44,3.47,41.5,97.6,29.44,19.62,0.75
华盛锂电,sh688353,124.62,123.0,123.0,670084100.0,124.62,5900,124.64,3200,1.32,128.21,122.3,670084100,840070000.0,4.2,4.8,198.77,198.77,147.6,98.4,0.76
鼎泰高科,sz301377,216.64,217.3,220.0,7956800.0,216.64,9100,216.7,400,-0.3,224.0,207.02,7956800,1719990000.0,11.2,7.81,153.87,888.22,260.76,173.84,1.68
腾景科技,sh688195,342.26,341.5,338.09,685844600.0,342.26,9900,342.27,1200,0.22,348.66,326.0,685844600,2317620000.0,5.3,6.64,442.71,442.71,409.8,273.2,0.83
珂玛科技,sz301611,99.0,99.0,100.0,14368300.0,98.99,1300,99.0,5800,0.0,100.48,97.09,14368300,1422660000.0,9.8,3.42,145.12,431.64,118.8,79.2,1.27
新诺威,sz300765,34.0,33.97,33.53,13007300.0,34.0,9600,34.01,2300,0.09,34.42,33.0,13007300,438980000.0,0.93,4.18,477.56,477.56,40.76,27.18,0.89
安达智能,sh688125,260.58,247.62,251.0,117138100.0,260.58,600,261.0,400,5.23,265.01,246.9,117138100,299080000.0,1.43,7.31,212.87,214.0,297.14,198.1,0.89
杰华特,sh688141,67.73,67.55,67.64,1049494800.0,67.71,3500,67.73,9600,0.27,68.49,65.64,1049494800,705660000.0,2.33,4.22,305.0,305.0,81.06,54.04,0.62
铜冠铜箔,sz301217,46.02,45.16,45.28,39480200.0,46.02,18800,46.03,14300,1.9,46.49,44.16,39480200,1793970000.0,4.76,5.16,381.51,381.51,54.19,36.13,0.71
海科新源,sz301292,92.95,93.32,93.0,24677700.0,92.94,100,92.95,400,-0.4,96.52,90.61,24677700,2310810000.0,29.01,6.33,79.07,207.09,111.98,74.66,0.84
奕东电子,sz301123,69.61,62.35,63.63,22637000.0,69.61,200,69.62,100,11.64,70.0,62.42,22637000,1513750000.0,9.69,12.16,162.61,163.33,74.82,49.88,1.41
安通控股,sh600179,4.47,4.44,4.45,34479600.0,4.47,92500,4.48,728100,0.68,4.49,4.42,34479600,153780000.0,0.89,1.58,172.64,189.15,4.88,4.0,1.0
华联控股,sz000036,5.03,4.89,4.89,42332900.0,5.03,187000,5.04,220700,2.86,5.06,4.89,42332900,211710000.0,3.02,3.48,70.48,70.61,5.38,4.4,0.85
滨海能源,sz000695,14.81,14.79,14.8,16421600.0,14.81,31600,14.82,78600,0.14,14.99,14.41,16421600,242910000.0,7.4,3.92,32.85,34.32,16.27,13.31,0.82
嘉美包装,sz002969,22.93,23.46,22.99,50807600.0,22.93,456900,22.94,94600,-2.26,23.38,22.61,50807600,1164850000.0,4.65,3.28,250.46,251.89,25.81,21.11,0.71
联发股份,sz002394,13.37,13.35,13.34,6123800.0,13.36,20200,13.37,29500,0.15,13.47,13.2,6123800,81500000.0,1.89,2.02,43.22,43.28,14.69,12.02,0.94
海汽集团,sh603069,17.63,17.42,17.52,3905500.0,17.63,22800,17.64,36500,1.21,17.68,17.32,3905500,68390000.0,1.24,2.07,55.71,55.71,19.16,15.68,1.24
